county,county_fips,agency_type,agency_name,street,city,match_status,match_type,matched_address,longitude,latitude,tiger_line_id,side,needs_manual_review,review_reason
Suffolk,36103,ambulance_als,Terryville Fire District,19 Jayne Blvd,"Port Jefferson Station, NY 11776",Match,Exact,"19 JAYNE BLVD, PORT JEFFERSON STATION, NY, 11776",-73.048917782633,40.926139589756,114002825,L,False,
Suffolk,36103,ambulance_als,Wading River Fire District,1503 North Country Rd,"Wading River, NY 11792",Match,Exact,"1503 N COUNTRY RD, WADING RIVER, NY, 11792",-72.847410199322,40.953136558304,114017626,R,False,
Suffolk,36103,ambulance_als,West Babylon Fire District,126 Arnold Avenue,"West Babylon, NY 11704",Match,Exact,"126 ARNOLD AVE, WEST BABYLON, NY, 11704",-73.344539087266,40.700817106627,113977709,L,False,
Suffolk,36103,ambulance_als,West Islip Fire District,309 Union Blvd,"West Islip, NY 11795",Match,Exact,"309 UNION BLVD, WEST ISLIP, NY, 11795",-73.306117980347,40.706306020702,113993679,R,False,
Suffolk,36103,ambulance_als,"Westhampton War Memorial Ambulance Association, Inc",3 Hazelwood Avenue,"Westhampton Beach, NY 11978",Match,Exact,"3 HAZELWOOD AVE, WESTHAMPTON BEACH, NY, 11978",-72.645279638988,40.822111538548,114239196,R,False,
Suffolk,36103,ambulance_als,Wyandanch-Wheatley Heights Ambulance Corps,PO Box 527,"Wyandanch, NY 11798",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Suffolk,36103,ambulance_als,Yaphank Fire District,31 Main Street,"Yaphank, NY 11980",Match,Exact,"31 MAIN ST, YAPHANK, NY, 11980",-72.931228944169,40.840992844636,114273790,L,False,
Sullivan,36105,ambulance_als,"Bethel Volunteer Ambulance Corps, Inc.",PO Box 31,"White Lake, NY 12786",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Grahamsville First Aid Squad, Inc.",PO Box 152,"Grahamsville, NY 12740",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Highland Ambulance Service, Inc.",PO Box 215 - Yulan NY 12792,"Eldred, NY 12732",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Jeffersonville Volunteer First Aid Corps, Inc.",PO Box 396,"Jeffersonville, NY 12748",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Lumberland Fire Department, Inc.",PO Box 91,"Glen Spey, NY 12737",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Mamakating First Aid Squad, Inc.",PO Box 525,"Wurtsboro, NY 12790",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Monticello Raceway Management, Inc.",PO Box 5013,"Monticello, NY 12701",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,Mountaindale Fire District,PO Box 203,"Mountaindale, NY 12763",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Neversink Fire Department, Inc.",PO Box 468,"Neversink, NY 12765",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,R & R Volunteer Ambulance Corp,PO Box 321,"Roscoe, NY 12776",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Rock Hill Volunteer Ambulance Corps, Inc.",PO Box 1,"Rock Hill, NY 12775",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Sullivan, County of",100 North St.,"Monticello, NY 12701",Match,Exact,"100 NORTH ST, MONTICELLO, NY, 12701",-74.690318673967,41.657475200696,129011295,R,False,
Sullivan,36105,ambulance_als,"Town of Cochecton Vol Ambulance Corps, Inc.",PO Box 4,"Lake Huntington, NY 12752",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Tusten Volunteer Ambulance Service, Inc.",PO Box 34,"Narrowsburg, NY 12764",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,"Upper Delaware Ambulance Corps, Inc.",PO Box 258,"Hankins, NY 12741",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,Volunteer Ambulance Corps of Livingston Manor Inc.,PO Box 1,"Livingston Manor, NY 12758",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Sullivan,36105,ambulance_als,Woodbourne Fire District First Aid Squad,P.O. Box 583,"Woodbourne, NY 12788",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tioga,36107,ambulance_als,"Apalachin Fire Department, Inc.",PO Box 572,"Apalachin, NY 13732",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tioga,36107,ambulance_als,"Candor Emergency Squad, Inc.",PO Box 141,"Candor, NY 13743",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tioga,36107,ambulance_als,Nichols Joint Fire District,PO Box 332,"Nichols, NY 13812",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tioga,36107,ambulance_als,"Owego EMS, Village of",22 Elm Street,"Owego, NY 13827",Match,Exact,"22 ELM ST, OWEGO, NY, 13827",-76.268533904641,42.102898879929,46709945,R,False,
Tioga,36107,ambulance_als,Owego Fire District,6153 State Route 17C,"Endicott, NY 13760",Match,Exact,"6153 STATE HWY 17C, ENDICOTT, NY, 13760",-76.148826157062,42.088216027754,46716371,R,False,
Tioga,36107,ambulance_als,"Spencer Emergency First Aid Squad, Inc.",PO Box 22,"Spencer, NY 14883",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tioga,36107,ambulance_als,"Tioga Fire Company #1, Inc.",60 Fifth St,"Tioga Center, NY 13845",No_Match,,,,,,,True,No match found -- verify address manually
Tompkins,36109,ambulance_als,Bangs Ambulance Inc.,PO Box 6445,"Ithaca, NY 14850",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tompkins,36109,ambulance_als,"Cayuga Heights Fire Department, Village of",194 Pleasant Grove Road,"Ithaca, NY 14850",Match,Exact,"194 PLEASANT GROVE RD, ITHACA, NY, 14850",-76.477577252676,42.466415729045,639666179,L,False,
Tompkins,36109,ambulance_als,"Dryden Ambulance, Inc.",PO Box 397,"Dryden, NY 13053",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tompkins,36109,ambulance_als,Groton Fire Department,PO Box 96,"Groton, NY 13073",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tompkins,36109,ambulance_als,"The Groton Volunteer Firefighters Association, Inc.",PO Box 96,"Groton, NY 13073",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Tompkins,36109,ambulance_als,"Trumansburg EMS, Village of",56 East Main Street,"Trumansburg, NY 14886",Match,Exact,"56 E MAIN ST, TRUMANSBURG, NY, 14886",-76.659826131201,42.541340909686,18851458,L,False,
Ulster,36111,ambulance_als,"Diaz Memorial Ambulance Service, Inc.",PO Box 147,"Saugerties, NY 12477",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Ellenville First Aid and Rescue Squad, Inc.",1 Webster Street,"Ellenville, NY 12428",Match,Exact,"1 WEBSTER ST, ELLENVILLE, NY, 12428",-74.387534749825,41.720562462154,642866513,L,False,
Ulster,36111,ambulance_als,Gardiner Fire District,PO Box 17,"Gardiner, NY 12525",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Hurley Ambulance Service, Inc.",PO Box 268,"W. Hurley, NY 12491",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Kerhonkson Accord First Aid Squad, Inc.",PO Box 67,"Kerhonkson, NY 12446",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Kingston FD, City of",19 East O'Reily Street,"Kingston, NY 12401",Match,Non_Exact,"19 E O'REILLY ST, KINGSTON, NY, 12401",-73.997298379232,41.927790144294,41933386,R,False,
Ulster,36111,ambulance_als,"Marbletown First Aid Unit, Inc.",PO Box 323,"High Falls, NY 12440",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,Modena Fire District,PO Box 274,"Modena, NY 12548",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"New Paltz Rescue Squad, Inc.",74 North Putt Corners Rd,"New Paltz, NY 12561",Match,Exact,"74 N PUTT CORNERS RD, NEW PALTZ, NY, 12561",-74.062042219977,41.7521112751,41871769,R,False,
Ulster,36111,ambulance_als,"Olive First Aid Unit, Inc.",PO Box 151,"Shokan, NY 12481",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,Plattekill Fire District,50 Old Firehouse Road,"Walkill, NY 12589",Match,Non_Exact,"50 OLD FIREHOUSE RD, WALLKILL, NY, 12589",-74.079862229448,41.61862514675,41916584,L,False,
Ulster,36111,ambulance_als,"Shandaken Ambulance Service, Town of",7209 State Route 28,"Shandaken, NY 12480",Match,Exact,"7209 STATE RTE 28, SHANDAKEN, NY, 12480",-74.369375736419,42.116079168058,41859819,L,False,
Ulster,36111,ambulance_als,Shawangunk Valley Fire District,2150 Bruynswick Road,"Wallkill, NY 12589",Match,Exact,"2150 BRUYNSWICK RD, WALLKILL, NY, 12589",-74.225926837823,41.658677355785,41874566,L,False,
Ulster,36111,ambulance_als,"Town of Esopus Volunteer Ambulance Squad, Inc.",PO Box 910,"Port Ewen, NY 12466",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Ulster, County of",238 Golden Hill Lane,"Kingston, NY 12401",Tie,,,,,,,True,Multiple equally-likely address matches -- needs manual disambiguation
Ulster,36111,ambulance_als,"Wallkill Volunteer Ambulance Corps, Inc.",PO Box 221,"Wallkill, NY 12589",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Ulster,36111,ambulance_als,"Watchtower Bible and Tract Society of New York, Inc.",900 Red Mills Road Attn: Regul,"Walkill, NY 12589",Match,Non_Exact,"900 RED MILLS RD, WALLKILL, NY, 12589",-74.261295548359,41.636431862008,640424069,L,False,
Ulster,36111,ambulance_als,Woodstock Fire District,242 Tinker St,"Woodstock, NY 12498",Match,Exact,"242 TINKER ST, WOODSTOCK, NY, 12498",-74.145351570908,42.040488788552,41860277,R,False,
Warren,36113,ambulance_als,"Bolton Emergency Medical Services, Inc.",PO Box 1054,"Bolton Landing, NY 12814",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Warren,36113,ambulance_als,"Glens Falls, City of",134 Ridge Street,"Glens Falls, NY 12801",Match,Exact,"134 RIDGE ST, GLENS FALLS, NY, 12801",-73.643712066589,43.314210684885,173898341,L,False,
Warren,36113,ambulance_als,"Hague Volunteer Fire Department, Inc.",PO Box 585,"Hague, NY 12836",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Warren,36113,ambulance_als,"Johnsburg Emergency Squad, Inc.",624 Peaceful Valley Rd,"North Creek, NY 12853",Match,Exact,"624 PEACEFUL VALLEY RD, NORTH CREEK, NY, 12853",-73.994902289582,43.670485530829,173926096,R,False,
Warren,36113,ambulance_als,"Lake George, Town of",20 Old Post Road,"Lake George, NY 12845",Match,Exact,"20 OLD POST RD, LAKE GEORGE, NY, 12845",-73.716137463444,43.430900028839,173923924,R,False,
Warren,36113,ambulance_als,"North Warren Emergency Squad, Inc.",PO Box 323,"Chestertown, NY 12817",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Warren,36113,ambulance_als,"Queensbury EMS, Inc.",1109 Ridge Road,"Queensbury, NY 12804",Match,Exact,"1109 RIDGE RD, QUEENSBURY, NY, 12804",-73.628534636319,43.372991191313,173925085,L,False,
Warren,36113,ambulance_als,"Rockwell Falls Ambulance Service, Inc.",P.O. Box 558,"Lake Luzerne, NY 12846",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Warren,36113,ambulance_als,"Stony Creek Volunteer Fire Company, Inc.","42 Harrisburg Road, PO Box 38","Stony Creek, NY 12878",Match,Non_Exact,"42 HARRISBURG RD, STONY CREEK, NY, 12878",-73.930391539051,43.425952230847,173888636,L,False,
Warren,36113,ambulance_als,"Warrensburg Emergency Medical Services, Inc.",PO Box 157,"Warrensburg, NY 12885",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Warren,36113,ambulance_als,"West Glens Falls Emergency Squad, Inc.",86 Luzerne Road,"Queensbury, NY 12804",Match,Non_Exact,"86 LUZERNE PL, QUEENSBURY, NY, 12804",-73.666368984946,43.316101416955,173897162,L,False,
Washington,36115,ambulance_als,"Argyle Emergency Squad, Inc.",15 Sheridan Street,"Argyle, NY 12809",Match,Exact,"15 SHERIDAN ST, ARGYLE, NY, 12809",-73.489966023835,43.238108007973,139147635,L,False,
Washington,36115,ambulance_als,"Cambridge Valley Rescue Squad, Inc.",37 Gilbert Street,"Cambridge, NY 12816",Match,Exact,"37 GILBERT ST, CAMBRIDGE, NY, 12816",-73.372393651561,43.024608784456,139173797,L,False,
Washington,36115,ambulance_als,"Easton Greenwich Rescue Squad, Inc.",PO Box 84,"Greenwich, NY 12834",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Fort Ann Rescue Squad, Inc.",PO Box 237,"Fort Ann, NY 12827",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Fort Edward Rescue Squad, Inc.",PO Box 226,"Fort Edward, NY 12828",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Granville Rescue Squad, Inc.",PO Box 153,"Granville, NY 12832",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Salem Rescue Squad, Inc.",PO Box 360,"Salem, NY 12865",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Skenesborough Emergency Squad, Inc.",PO Box 333,"Whitehall, NY 12887",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Washington,36115,ambulance_als,"Washington DPS-Bureau of EMS, County of",383 Broadway,"Fort Edward, NY 12828",Match,Non_Exact,"383 BROADWAY ST, FORT EDWARD, NY, 12828",-73.586600282444,43.283708416607,139153985,L,False,
Wayne,36117,ambulance_als,"Lakeshore Volunteer Ambulance, Inc.",5841 New Hartford Street,"Wolcott, NY 14590",Match,Exact,"5841 NEW HARTFORD ST, WOLCOTT, NY, 14590",-76.814651529179,43.214114626698,636420135,L,False,
Wayne,36117,ambulance_als,"Macedon Ambulance Service, Town of",1620 Wayneport Road,"Macedon, NY 14502",Match,Exact,"1620 WAYNEPORT RD, MACEDON, NY, 14502",-77.360978647299,43.066699102545,14912381,R,False,
Wayne,36117,ambulance_als,"Newark- Arcadia Volunteer Ambulance, Inc.",301 Frey Street,"Newark, NY 14513",Match,Exact,"301 FREY ST, NEWARK, NY, 14513",-77.098432257164,43.059043259366,14926079,R,False,
Wayne,36117,ambulance_als,"Ontario Volunteer Emergency Squad, Inc.",PO Box 444,"Ontario, NY 14519",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wayne,36117,ambulance_als,"Sodus Point, Village of",P.O. Box 159,"Sodus Point, NY 14555",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wayne,36117,ambulance_als,Wayne County,7376 Route 31,"Lyons, NY 14489",Match,Exact,"7376 STATE RTE 31, LYONS, NY, 14489",-77.033103773293,43.067710494807,14915652,L,False,
Wayne,36117,ambulance_als,"Wayne, County of",7376 Route 31,"Lyons, NY 14489",Match,Exact,"7376 STATE RTE 31, LYONS, NY, 14489",-77.033103773293,43.067710494807,14915652,L,False,
Wayne,36117,ambulance_als,"Western Wayne Ambulance, Inc.",P.O. Box 36,"Walworth, NY 14568",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wayne,36117,ambulance_als,"Williamson Volunteer Ambulance Service, Inc.",PO Box 99,"Williamson, NY 14589",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Ardsley-Secor Volunteer Ambulance Corps, Inc.",PO Box 133,"Ardsley, NY 10502",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Armonk Independent Fire Company, Inc.",PO Box 116,"Armonk, NY 10504",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Bedford Fire Department,550 Old Post Road,"Bedford, NY 10506",Match,Exact,"550 OLD POST RD, BEDFORD, NY, 10506",-73.646350112133,41.200711702691,139844149,L,False,
Westchester,36119,ambulance_als,"Briarcliff Manor , Village of",1111 Pleasantville Road,"Briarcliff Manor, NY 10510",Match,Exact,"1111 PLEASANTVILLE RD, BRIARCLIFF MANOR, NY, 10510",-73.830029129193,41.149971015688,139774392,R,False,
Westchester,36119,ambulance_als,"Chappaqua Volunteer Ambulance Corps, Inc.",PO Box 453,"Chappaqua, NY 10514",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Cortlandt Community Volunteer Ambulance Corps, Inc",PO Box 275,"Montrose, NY 10548",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Cortlandt Regional Paramedics,1 Heady Street,"Cortlandt Manor, NY 10567",Match,Exact,"1 HEADY ST, CORTLANDT MANOR, NY, 10567",-73.903916297923,41.309661957558,139724356,L,False,
Westchester,36119,ambulance_als,"Croton-on-Hudson Emergency Medical Services, Village of",30 Wayne Street,"Croton on Hudson, NY 10520",Match,Exact,"30 WAYNE ST, CROTON ON HUDSON, NY, 10520",-73.882460315246,41.194629624548,139796662,R,False,
Westchester,36119,ambulance_als,"Dobbs Ferry Volunteer Ambulance Corps, Inc.",PO Box 245,"Dobbs Ferry, NY 10522",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Eastchester Volunteer Ambulance Corps, Inc.",257 Main Street,"Eastchester, NY 10709",Match,Exact,"257 MAIN ST, EASTCHESTER, NY, 10709",-73.81752674162,40.951349485868,635851179,L,False,
Westchester,36119,ambulance_als,"Elmsford Emergency Medical Services, Village of",15 South Stone Avenue,"Elmsford, NY 10523",Match,Exact,"15 S STONE AVE, ELMSFORD, NY, 10523",-73.81986142095,41.053477610307,139841111,R,False,
Westchester,36119,ambulance_als,"Emergacare NY, LLC",722 Nepperhan Ave,"Yonkers, NY 10703",Match,Exact,"722 NEPPERHAN AVE, YONKERS, NY, 10703",-73.879926044254,40.949808574356,139744209,R,False,
Westchester,36119,ambulance_als,"Empress Ambulance Service, LLC",722 Nepperhan Avenue,"Yonkers, NY 10703",Match,Exact,"722 NEPPERHAN AVE, YONKERS, NY, 10703",-73.879926044254,40.949808574356,139744209,R,False,
Westchester,36119,ambulance_als,"Empress Ambulance Service, LLC",722 Nepperhan Ave,"Yonkers, NY 10703",Match,Exact,"722 NEPPERHAN AVE, YONKERS, NY, 10703",-73.879926044254,40.949808574356,139744209,R,False,
Westchester,36119,ambulance_als,"Greenburgh Police Department, Town of",188 Tarrytown Road,"White Plains, NY 10607",Match,Exact,"188 TARRYTOWN RD, WHITE PLAINS, NY, 10607",-73.789406555218,41.040949922799,647178071,L,False,
Westchester,36119,ambulance_als,"Harrison Volunteer Ambulance Corps, Inc.",PO Box 68,"Harrison, NY 10528",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Hastings-on-Hudson Volunteer Fire Department Ambulance Corps,47 Main Street,"Hastings-on-Hudson, NY 10706",Match,Exact,"47 MAIN ST, HASTINGS ON HUDSON, NY, 10706",-73.880636967972,40.994221324014,640547340,L,False,
Westchester,36119,ambulance_als,Hawthorne Fire District,PO Box 211,"Hawthorne, NY 10532",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Irvington Volunteer Ambulance Corps, Inc.",P.O.Box 101,"Irvington, NY 10533",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Katonah Bedford Hills Volunteer Ambulance Corps,PO Box 43,"Katonah, NY 10536",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Lewisboro Volunteer Ambulance Corps, Inc.",PO Box 694,"Cross River, NY 10518",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Mamaroneck Ambulance District,740 West Boston Post Road,"Mamaroneck, NY 10543",Match,Exact,"740 W BOSTON POST RD, MAMARONECK, NY, 10543",-73.740080337219,40.943102314318,139843454,R,False,
Westchester,36119,ambulance_als,"Mamaroneck Emergency Medical Service, Inc.",220 N.  Barry Avenue,"Mamaroneck, NY 10543",Match,Exact,"220 N BARRY AVE, MAMARONECK, NY, 10543",-73.727322259861,40.953633846692,139755303,L,False,
Westchester,36119,ambulance_als,"Mohegan Volunteer Fire Association Volunteer Ambulance Corps, Inc.",PO Box 517,"Mohegan Lake, NY 10547",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Mount Kisco Volunteer Ambulance Corps, Inc.",PO Box 72,"Mount Kisco, NY 10549",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"North Salem Volunteer Ambulance Corps, Inc.","PO Box 427, Croton Falls","North Salem, NY 10519",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Ossining Volunteer Ambulance Corps, Inc.",PO Box 523,"Ossining, NY 10562",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Ossining Volunteer Ambulance Corps, Incorporated",PO Box 523,"Ossining, NY 10562",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Peekskill Community Volunteer Ambulance Corps,PO Box 173,"Peekskill, NY 10566",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Pelham, Town of",34 Fifth AVe,"Pelham, NY 10803",Match,Exact,"34 5TH AVE, PELHAM, NY, 10803",-73.809634210713,40.91124703457,139749201,R,False,
Westchester,36119,ambulance_als,"Pleasantville Ambulance Corps, Inc.",PO Box 201 Pleasantville 10570,"Thornwood, NY 10594",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Port Chester-Rye-Rye Brook Emergency Medical Services, Inc.",417 Ellendale Avenue,"Port Chester, NY 10573",Match,Exact,"417 ELLENDALE AVE, PORT CHESTER, NY, 10573",-73.676893368845,41.002765235342,139762218,R,False,
Westchester,36119,ambulance_als,"Pound Ridge Lions Ambulance Corps, Inc.",PO Box 237,"Pound Ridge, NY 10576",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Scarsdale Volunteer Ambulance Corps, Inc.",PO Box 92,"Scarsdale, NY 10583",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Sleepy Hollow Volunteer Ambulance Corps, Village of",28 Beekman Avenue,"Sleepy Hollow, NY 10591",Match,Exact,"28 BEEKMAN AVE, SLEEPY HOLLOW, NY, 10591",-73.859693829078,41.085072569731,139840166,R,False,
Westchester,36119,ambulance_als,Somers Fire District,PO Box 300,"Lincolndale, NY 10540",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Starnet Emergency Services, Inc.",45 Kensico Drive,"Mount Kisco, NY 10549",Match,Exact,"45 KENSICO DR, MOUNT KISCO, NY, 10549",-73.723186677073,41.219841258182,139759709,R,False,
Westchester,36119,ambulance_als,"Tarrytown Volunteer Ambulance Corps, Inc.",PO Box 132,"Tarrytown, NY 10591",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,"Valhalla Ambulance Corps, Inc.",PO Box 14,"Valhalla, NY 10595",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Verplanck Fire District,PO Box 356,"Verplanck, NY 10596",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Westchester,36119,ambulance_als,Vista Fire District No. 1,377 Smith Ridge Rd,"South Salem, NY 10590",Match,Exact,"377 SMITH RIDGE RD, SOUTH SALEM, NY, 10590",-73.516786543362,41.214727263549,139813454,R,False,
Westchester,36119,ambulance_als,"Volunteer Ambulance of Mamaroneck and Larchmont, Inc.",155 Weaver Street,"Larchmont, NY 10538",No_Match,,,,,,,True,No match found -- verify address manually
Westchester,36119,ambulance_als,"White Plains, City of",77 South Lexington Avenue,"White Plains, NY 10601",Match,Exact,"77 S LEXINGTON AVE, WHITE PLAINS, NY, 10601",-73.7717403998,41.028699961599,139741553,L,False,
Westchester,36119,ambulance_als,"Yorktown Volunteer Ambulance Corps, Inc.",PO Box 104,"Yorktown Heights, NY 10598",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"Arcade, Village of",PO Box 303,"Arcade, NY 14009",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"Attica Fire Department, Inc.",11 Water Street,"Attica, NY 14011",Match,Exact,"11 WATER ST, ATTICA, NY, 14011",-78.283165808232,42.864440759052,48873157,L,False,
Wyoming,36121,ambulance_als,"Bennington Volunteer Fire Company, Inc.",1353 Clinton Street,"Attica, NY 14011",Match,Non_Exact,"1353 CLINTON STREET RD, ATTICA, NY, 14011",-78.393563353574,42.836616205496,639730906,R,False,
Wyoming,36121,ambulance_als,Bliss Fire District,PO Box 184,"Bliss, NY 14024",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"Castile Fire Department, Village of",PO Box 218,"Castile, NY 14427",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"Cowlesville Fire Company, Inc.",361 Clinton Street,"Cowlesville, NY 14037",Match,Non_Exact,"361 CLINTON ST RD, COWLESVILLE, NY, 14037",-78.461548779054,42.840363176693,48872805,R,False,
Wyoming,36121,ambulance_als,"Gainesville Fire Department, Inc.",PO Box 353,"Gainesville, NY 14066",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"North Java Fire Co., Inc.",PO Box 137,"North Java, NY 14113",No_Match,,,,,,,True,PO Box address -- Census geocoder cannot resolve to a street point
Wyoming,36121,ambulance_als,"Perry Ambulance, Town of",22 S Main Street  POB 205,"Perry, NY 14530",Match,Non_Exact,"22 MAIN ST S, PERRY, NY, 14530",-78.002816630502,42.717769235885,48885393,R,False,
